Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 18, 2024 1:00 AM;Jun 18, 2024 2:00 AM;42,106.00;42,137.50;31.50;39,742.75
Jun 18, 2024 2:00 AM;Jun 18, 2024 3:00 AM;41,016.50;41,362.25;345.75;38,729.75
Jun 18, 2024 3:00 AM;Jun 18, 2024 4:00 AM;41,007.00;41,311.50;304.50;38,754.50
Jun 18, 2024 4:00 AM;Jun 18, 2024 5:00 AM;42,039.75;42,075.25;35.50;39,699.25
Jun 18, 2024 5:00 AM;Jun 18, 2024 6:00 AM;44,722.50;44,823.50;101.00;41,607.00
Jun 18, 2024 6:00 AM;Jun 18, 2024 7:00 AM;51,291.75;51,307.75;16.00;45,152.25
Jun 18, 2024 7:00 AM;Jun 18, 2024 8:00 AM;56,539.50;56,604.50;65.00;44,338.25
Jun 18, 2024 8:00 AM;Jun 18, 2024 9:00 AM;60,064.50;60,267.50;203.00;39,138.25
Jun 18, 2024 9:00 AM;Jun 18, 2024 10:00 AM;60,270.50;61,105.25;834.75;30,639.00
Jun 18, 2024 10:00 AM;Jun 18, 2024 11:00 AM;59,957.75;62,000.50;2,042.75;24,586.75
Jun 18, 2024 11:00 AM;Jun 18, 2024 12:00 PM;61,045.25;63,254.25;2,209.00;23,784.50
Jun 18, 2024 12:00 PM;Jun 18, 2024 1:00 PM;61,613.25;64,096.00;2,482.75;24,561.75
Jun 18, 2024 1:00 PM;Jun 18, 2024 2:00 PM;60,355.75;63,282.25;2,926.50;25,236.50
Jun 18, 2024 2:00 PM;Jun 18, 2024 3:00 PM;58,026.25;61,220.25;3,194.00;25,339.25
Jun 18, 2024 3:00 PM;Jun 18, 2024 4:00 PM;57,677.00;60,818.50;3,141.50;27,601.50
Jun 18, 2024 4:00 PM;Jun 18, 2024 5:00 PM;57,676.00;59,736.25;2,060.25;32,032.50
Jun 18, 2024 5:00 PM;Jun 18, 2024 6:00 PM;58,449.00;58,661.25;212.25;38,968.00
Jun 18, 2024 6:00 PM;Jun 18, 2024 7:00 PM;58,517.00;58,563.50;46.50;44,083.75
Jun 18, 2024 7:00 PM;Jun 18, 2024 8:00 PM;57,360.50;57,362.25;1.75;47,351.75
Jun 18, 2024 8:00 PM;Jun 18, 2024 9:00 PM;55,752.00;55,754.00;2.00;48,101.75
Jun 18, 2024 9:00 PM;Jun 18, 2024 10:00 PM;53,167.25;53,201.50;34.25;46,359.50
Jun 18, 2024 10:00 PM;Jun 18, 2024 11:00 PM;50,621.50;50,751.50;130.00;44,271.00
Jun 18, 2024 11:00 PM;Jun 19, 2024 12:00 AM;47,363.50;47,842.00;478.50;41,482.75
Jun 19, 2024 12:00 AM;Jun 19, 2024 1:00 AM;44,155.00;44,550.00;395.00;38,117.75
Jun 19, 2024 1:00 AM;Jun 19, 2024 2:00 AM;42,711.25;43,305.00;593.75;36,728.00
Jun 19, 2024 2:00 AM;Jun 19, 2024 3:00 AM;41,892.00;42,916.00;1,024.00;35,642.75
Jun 19, 2024 3:00 AM;Jun 19, 2024 4:00 AM;41,940.50;43,655.75;1,715.25;35,277.50
Jun 19, 2024 4:00 AM;Jun 19, 2024 5:00 AM;42,411.00;43,423.25;1,012.25;36,259.75
Jun 19, 2024 5:00 AM;Jun 19, 2024 6:00 AM;44,763.50;44,795.50;32.00;38,450.50
Jun 19, 2024 6:00 AM;Jun 19, 2024 7:00 AM;51,564.25;51,571.00;6.75;43,468.25
Jun 19, 2024 7:00 AM;Jun 19, 2024 8:00 AM;56,746.25;56,750.50;4.25;45,369.75
Jun 19, 2024 8:00 AM;Jun 19, 2024 9:00 AM;60,166.50;60,255.25;88.75;43,601.00
Jun 19, 2024 9:00 AM;Jun 19, 2024 10:00 AM;61,730.75;62,294.75;564.00;39,876.00
Jun 19, 2024 10:00 AM;Jun 19, 2024 11:00 AM;62,519.50;63,279.25;759.75;35,959.50
Jun 19, 2024 11:00 AM;Jun 19, 2024 12:00 PM;63,286.75;65,252.00;1,965.25;33,453.25
Jun 19, 2024 12:00 PM;Jun 19, 2024 1:00 PM;62,450.25;65,045.00;2,594.75;30,233.00
Jun 19, 2024 1:00 PM;Jun 19, 2024 2:00 PM;61,520.75;65,297.50;3,776.75;27,725.50
Jun 19, 2024 2:00 PM;Jun 19, 2024 3:00 PM;59,991.25;63,834.25;3,843.00;25,521.75
Jun 19, 2024 3:00 PM;Jun 19, 2024 4:00 PM;59,241.25;62,728.50;3,487.25;26,043.00
Jun 19, 2024 4:00 PM;Jun 19, 2024 5:00 PM;57,557.50;60,548.50;2,991.00;26,602.25
Jun 19, 2024 5:00 PM;Jun 19, 2024 6:00 PM;58,270.50;60,060.00;1,789.50;30,492.25
Jun 19, 2024 6:00 PM;Jun 19, 2024 7:00 PM;57,663.75;57,901.25;237.50;35,500.75
Jun 19, 2024 7:00 PM;Jun 19, 2024 8:00 PM;55,931.50;55,968.25;36.75;40,372.50
Jun 19, 2024 8:00 PM;Jun 19, 2024 9:00 PM;54,902.75;54,907.75;5.00;44,450.50
Jun 19, 2024 9:00 PM;Jun 19, 2024 10:00 PM;52,806.25;52,811.25;5.00;45,362.00
Jun 19, 2024 10:00 PM;Jun 19, 2024 11:00 PM;51,163.75;51,177.75;14.00;44,036.25
Jun 19, 2024 11:00 PM;Jun 20, 2024 12:00 AM;47,747.00;47,797.25;50.25;40,077.75
Jun 20, 2024 12:00 AM;Jun 20, 2024 1:00 AM;44,590.25;44,848.50;258.25;36,789.00
Jun 20, 2024 1:00 AM;Jun 20, 2024 2:00 AM;42,878.50;43,535.50;657.00;35,147.75
Jun 20, 2024 2:00 AM;Jun 20, 2024 3:00 AM;42,383.25;44,520.75;2,137.50;35,169.50
Jun 20, 2024 3:00 AM;Jun 20, 2024 4:00 AM;42,158.25;44,293.00;2,134.75;35,779.75
Jun 20, 2024 4:00 AM;Jun 20, 2024 5:00 AM;43,017.00;45,002.25;1,985.25;36,901.00
Jun 20, 2024 5:00 AM;Jun 20, 2024 6:00 AM;45,507.25;45,747.00;239.75;39,246.75
Jun 20, 2024 6:00 AM;Jun 20, 2024 7:00 AM;51,420.75;51,427.50;6.75;42,525.00
Jun 20, 2024 7:00 AM;Jun 20, 2024 8:00 AM;55,820.50;55,826.50;6.00;41,750.75
Jun 20, 2024 8:00 AM;Jun 20, 2024 9:00 AM;59,615.25;59,973.50;358.25;39,584.00
Jun 20, 2024 9:00 AM;Jun 20, 2024 10:00 AM;60,571.25;61,563.50;992.25;34,050.25
Jun 20, 2024 10:00 AM;Jun 20, 2024 11:00 AM;60,216.25;63,155.00;2,938.75;27,485.25
Jun 20, 2024 11:00 AM;Jun 20, 2024 12:00 PM;60,222.50;64,232.00;4,009.50;22,758.00
Jun 20, 2024 12:00 PM;Jun 20, 2024 1:00 PM;60,303.50;64,366.00;4,062.50;22,195.25
Jun 20, 2024 1:00 PM;Jun 20, 2024 2:00 PM;60,118.00;63,450.00;3,332.00;25,340.75
Jun 20, 2024 2:00 PM;Jun 20, 2024 3:00 PM;59,585.00;62,353.25;2,768.25;28,929.75
Jun 20, 2024 3:00 PM;Jun 20, 2024 4:00 PM;58,729.25;61,982.25;3,253.00;31,948.25
Jun 20, 2024 4:00 PM;Jun 20, 2024 5:00 PM;57,037.75;58,725.25;1,687.50;34,085.00
Jun 20, 2024 5:00 PM;Jun 20, 2024 6:00 PM;56,845.25;57,288.75;443.50;39,240.50
Jun 20, 2024 6:00 PM;Jun 20, 2024 7:00 PM;57,306.25;57,322.25;16.00;44,743.25
Jun 20, 2024 7:00 PM;Jun 20, 2024 8:00 PM;57,016.25;57,021.25;5.00;49,368.25
Jun 20, 2024 8:00 PM;Jun 20, 2024 9:00 PM;54,835.75;54,836.75;1.00;50,343.75
Jun 20, 2024 9:00 PM;Jun 20, 2024 10:00 PM;52,171.00;52,173.50;2.50;48,721.00
Jun 20, 2024 10:00 PM;Jun 20, 2024 11:00 PM;50,002.25;50,231.25;229.00;46,061.25
Jun 20, 2024 11:00 PM;Jun 21, 2024 12:00 AM;46,395.00;46,625.25;230.25;41,991.00
Jun 21, 2024 12:00 AM;Jun 21, 2024 1:00 AM;43,436.50;43,572.75;136.25;39,421.25
Jun 21, 2024 1:00 AM;Jun 21, 2024 2:00 AM;41,484.00;41,952.50;468.50;37,337.00
Jun 21, 2024 2:00 AM;Jun 21, 2024 3:00 AM;40,541.25;42,910.75;2,369.50;36,459.00
Jun 21, 2024 3:00 AM;Jun 21, 2024 4:00 AM;40,792.50;43,555.50;2,763.00;37,144.25
Jun 21, 2024 4:00 AM;Jun 21, 2024 5:00 AM;41,627.25;43,848.50;2,221.25;37,932.75
Jun 21, 2024 5:00 AM;Jun 21, 2024 6:00 AM;43,968.25;44,837.25;869.00;39,352.50
Jun 21, 2024 6:00 AM;Jun 21, 2024 7:00 AM;50,289.50;50,655.75;366.25;42,577.25
Jun 21, 2024 7:00 AM;Jun 21, 2024 8:00 AM;55,202.25;55,235.50;33.25;43,703.75
Jun 21, 2024 8:00 AM;Jun 21, 2024 9:00 AM;59,151.00;59,158.75;7.75;45,104.75
Jun 21, 2024 9:00 AM;Jun 21, 2024 10:00 AM;60,845.00;60,850.00;5.00;43,953.50
Jun 21, 2024 10:00 AM;Jun 21, 2024 11:00 AM;62,309.50;62,947.50;638.00;41,386.25
Jun 21, 2024 11:00 AM;Jun 21, 2024 12:00 PM;62,181.00;62,956.75;775.75;37,268.50
Jun 21, 2024 12:00 PM;Jun 21, 2024 1:00 PM;61,336.75;62,286.00;949.25;35,394.25
Jun 21, 2024 1:00 PM;Jun 21, 2024 2:00 PM;60,427.50;62,110.75;1,683.25;34,083.75
Jun 21, 2024 2:00 PM;Jun 21, 2024 3:00 PM;58,188.00;62,575.25;4,387.25;31,157.75
Jun 21, 2024 3:00 PM;Jun 21, 2024 4:00 PM;57,012.25;60,652.25;3,640.00;31,469.25
Jun 21, 2024 4:00 PM;Jun 21, 2024 5:00 PM;56,921.50;58,722.00;1,800.50;33,504.75
Jun 21, 2024 5:00 PM;Jun 21, 2024 6:00 PM;57,188.00;57,516.25;328.25;36,570.50
Jun 21, 2024 6:00 PM;Jun 21, 2024 7:00 PM;56,325.50;56,345.75;20.25;37,768.00
Jun 21, 2024 7:00 PM;Jun 21, 2024 8:00 PM;55,432.50;55,655.75;223.25;38,846.75
Jun 21, 2024 8:00 PM;Jun 21, 2024 9:00 PM;52,785.75;52,821.00;35.25;38,505.00
Jun 21, 2024 9:00 PM;Jun 21, 2024 10:00 PM;50,360.75;50,490.00;129.25;36,072.00
Jun 21, 2024 10:00 PM;Jun 21, 2024 11:00 PM;48,170.25;48,192.00;21.75;33,037.00
Jun 21, 2024 11:00 PM;Jun 22, 2024 12:00 AM;45,208.25;45,582.25;374.00;28,592.75
Jun 22, 2024 12:00 AM;Jun 22, 2024 1:00 AM;42,020.50;42,389.75;369.25;24,050.25
Jun 22, 2024 1:00 AM;Jun 22, 2024 2:00 AM;40,342.00;41,060.00;718.00;21,576.50
Jun 22, 2024 2:00 AM;Jun 22, 2024 3:00 AM;38,920.75;40,513.75;1,593.00;19,151.25
Jun 22, 2024 3:00 AM;Jun 22, 2024 4:00 AM;38,085.25;40,667.50;2,582.25;18,658.75
Jun 22, 2024 4:00 AM;Jun 22, 2024 5:00 AM;37,956.00;40,203.50;2,247.50;18,999.50
Jun 22, 2024 5:00 AM;Jun 22, 2024 6:00 AM;37,836.50;39,908.75;2,072.25;18,648.75
Jun 22, 2024 6:00 AM;Jun 22, 2024 7:00 AM;40,049.50;41,879.75;1,830.25;19,098.50
Jun 22, 2024 7:00 AM;Jun 22, 2024 8:00 AM;43,094.50;44,717.75;1,623.25;19,132.75
Jun 22, 2024 8:00 AM;Jun 22, 2024 9:00 AM;46,743.25;48,896.25;2,153.00;17,599.50
Jun 22, 2024 9:00 AM;Jun 22, 2024 10:00 AM;50,349.00;53,204.00;2,855.00;14,012.75
Jun 22, 2024 10:00 AM;Jun 22, 2024 11:00 AM;51,669.00;55,212.50;3,543.50;8,402.25
Jun 22, 2024 11:00 AM;Jun 22, 2024 12:00 PM;52,163.25;56,412.25;4,249.00;4,360.50
Jun 22, 2024 12:00 PM;Jun 22, 2024 1:00 PM;50,876.50;55,415.75;4,539.25;1,006.75
Jun 22, 2024 1:00 PM;Jun 22, 2024 2:00 PM;48,717.25;53,758.00;5,040.75;-339.25
Jun 22, 2024 2:00 PM;Jun 22, 2024 3:00 PM;47,504.00;52,668.25;5,164.25;808.75
Jun 22, 2024 3:00 PM;Jun 22, 2024 4:00 PM;47,377.50;52,191.50;4,814.00;4,670.75
Jun 22, 2024 4:00 PM;Jun 22, 2024 5:00 PM;47,722.50;51,926.00;4,203.50;9,035.25
Jun 22, 2024 5:00 PM;Jun 22, 2024 6:00 PM;48,230.00;51,029.50;2,799.50;16,098.00
Jun 22, 2024 6:00 PM;Jun 22, 2024 7:00 PM;48,662.75;49,805.25;1,142.50;22,929.50
Jun 22, 2024 7:00 PM;Jun 22, 2024 8:00 PM;47,615.50;48,092.75;477.25;29,548.00
Jun 22, 2024 8:00 PM;Jun 22, 2024 9:00 PM;45,608.00;45,632.25;24.25;33,617.00
Jun 22, 2024 9:00 PM;Jun 22, 2024 10:00 PM;44,087.50;44,106.75;19.25;35,024.00
Jun 22, 2024 10:00 PM;Jun 22, 2024 11:00 PM;43,421.50;43,427.50;6.00;35,062.75
Jun 22, 2024 11:00 PM;Jun 23, 2024 12:00 AM;41,529.25;41,545.00;15.75;33,115.75
Jun 23, 2024 12:00 AM;Jun 23, 2024 1:00 AM;39,055.25;39,237.25;182.00;30,856.00
Jun 23, 2024 1:00 AM;Jun 23, 2024 2:00 AM;37,201.25;37,362.00;160.75;29,118.50
Jun 23, 2024 2:00 AM;Jun 23, 2024 3:00 AM;36,246.50;36,556.75;310.25;27,627.50
Jun 23, 2024 3:00 AM;Jun 23, 2024 4:00 AM;35,801.00;36,234.75;433.75;27,033.75
Jun 23, 2024 4:00 AM;Jun 23, 2024 5:00 AM;35,732.25;36,226.50;494.25;27,262.00
Jun 23, 2024 5:00 AM;Jun 23, 2024 6:00 AM;35,073.25;35,975.75;902.50;26,878.50
Jun 23, 2024 6:00 AM;Jun 23, 2024 7:00 AM;36,172.00;37,574.25;1,402.25;26,694.50
Jun 23, 2024 7:00 AM;Jun 23, 2024 8:00 AM;38,642.25;40,131.75;1,489.50;25,453.50
Jun 23, 2024 8:00 AM;Jun 23, 2024 9:00 AM;41,725.75;43,939.50;2,213.75;21,636.25
Jun 23, 2024 9:00 AM;Jun 23, 2024 10:00 AM;43,546.75;46,309.25;2,762.50;16,280.25
Jun 23, 2024 10:00 AM;Jun 23, 2024 11:00 AM;44,667.75;47,489.25;2,821.50;11,863.75
Jun 23, 2024 11:00 AM;Jun 23, 2024 12:00 PM;45,741.75;49,316.00;3,574.25;9,872.25
Jun 23, 2024 12:00 PM;Jun 23, 2024 1:00 PM;45,538.75;49,871.00;4,332.25;6,997.50
Jun 23, 2024 1:00 PM;Jun 23, 2024 2:00 PM;44,010.25;48,788.75;4,778.50;4,262.75
Jun 23, 2024 2:00 PM;Jun 23, 2024 3:00 PM;42,968.50;47,977.75;5,009.25;4,581.00
Jun 23, 2024 3:00 PM;Jun 23, 2024 4:00 PM;42,105.00;46,728.25;4,623.25;6,589.50
Jun 23, 2024 4:00 PM;Jun 23, 2024 5:00 PM;42,608.50;45,920.50;3,312.00;10,643.25
Jun 23, 2024 5:00 PM;Jun 23, 2024 6:00 PM;44,177.75;46,886.25;2,708.50;18,220.75
Jun 23, 2024 6:00 PM;Jun 23, 2024 7:00 PM;45,535.50;46,848.50;1,313.00;27,311.75
Jun 23, 2024 7:00 PM;Jun 23, 2024 8:00 PM;45,378.25;45,464.75;86.50;34,955.25
Jun 23, 2024 8:00 PM;Jun 23, 2024 9:00 PM;44,845.25;44,885.00;39.75;39,981.00
Jun 23, 2024 9:00 PM;Jun 23, 2024 10:00 PM;43,661.50;43,668.50;7.00;40,852.25
Jun 23, 2024 10:00 PM;Jun 23, 2024 11:00 PM;44,030.00;44,036.25;6.25;41,344.25
Jun 23, 2024 11:00 PM;Jun 24, 2024 12:00 AM;41,637.25;41,646.00;8.75;38,700.25
Jun 24, 2024 12:00 AM;Jun 24, 2024 1:00 AM;39,301.25;39,338.50;37.25;36,437.75
Jun 24, 2024 1:00 AM;Jun 24, 2024 2:00 AM;38,020.25;38,450.75;430.50;35,296.50
Jun 24, 2024 2:00 AM;Jun 24, 2024 3:00 AM;37,093.75;38,007.00;913.25;34,321.75
Jun 24, 2024 3:00 AM;Jun 24, 2024 4:00 AM;37,165.25;38,302.50;1,137.25;34,320.75
Jun 24, 2024 4:00 AM;Jun 24, 2024 5:00 AM;38,156.75;39,033.25;876.50;35,358.00
Jun 24, 2024 5:00 AM;Jun 24, 2024 6:00 AM;41,336.25;41,387.50;51.25;38,027.00
Jun 24, 2024 6:00 AM;Jun 24, 2024 7:00 AM;48,614.00;48,621.75;7.75;42,412.50
Jun 24, 2024 7:00 AM;Jun 24, 2024 8:00 AM;54,158.75;54,330.25;171.50;41,491.25
Jun 24, 2024 8:00 AM;Jun 24, 2024 9:00 AM;57,610.75;58,072.00;461.25;35,866.25
Jun 24, 2024 9:00 AM;Jun 24, 2024 10:00 AM;58,662.50;59,906.50;1,244.00;27,258.75
Jun 24, 2024 10:00 AM;Jun 24, 2024 11:00 AM;58,579.00;62,655.00;4,076.00;19,896.00
Jun 24, 2024 11:00 AM;Jun 24, 2024 12:00 PM;59,111.75;63,641.00;4,529.25;16,900.00
Jun 24, 2024 12:00 PM;Jun 24, 2024 1:00 PM;59,074.50;63,528.25;4,453.75;15,903.25
Jun 24, 2024 1:00 PM;Jun 24, 2024 2:00 PM;58,368.25;63,018.50;4,650.25;15,794.75
Jun 24, 2024 2:00 PM;Jun 24, 2024 3:00 PM;56,638.50;61,318.50;4,680.00;14,902.50
Jun 24, 2024 3:00 PM;Jun 24, 2024 4:00 PM;55,637.50;60,233.00;4,595.50;16,618.50
Jun 24, 2024 4:00 PM;Jun 24, 2024 5:00 PM;55,109.00;58,955.50;3,846.50;20,315.00
Jun 24, 2024 5:00 PM;Jun 24, 2024 6:00 PM;55,004.25;56,426.50;1,422.25;27,246.75
Jun 24, 2024 6:00 PM;Jun 24, 2024 7:00 PM;55,422.50;55,633.75;211.25;36,890.25
Jun 24, 2024 7:00 PM;Jun 24, 2024 8:00 PM;55,352.75;55,365.50;12.75;45,415.00
Jun 24, 2024 8:00 PM;Jun 24, 2024 9:00 PM;53,730.25;53,731.25;1.00;48,437.00
Jun 24, 2024 9:00 PM;Jun 24, 2024 10:00 PM;51,613.00;51,614.00;1.00;46,778.75
Jun 24, 2024 10:00 PM;Jun 24, 2024 11:00 PM;49,684.00;49,711.75;27.75;43,291.50
Jun 24, 2024 11:00 PM;Jun 25, 2024 12:00 AM;46,176.00;46,203.75;27.75;37,908.00
Jun 25, 2024 12:00 AM;Jun 25, 2024 1:00 AM;43,322.50;43,644.75;322.25;34,323.25
Jun 25, 2024 1:00 AM;Jun 25, 2024 2:00 AM;42,031.75;42,587.25;555.50;33,074.75
Jun 25, 2024 2:00 AM;Jun 25, 2024 3:00 AM;40,752.75;41,314.50;561.75;32,241.00
Jun 25, 2024 3:00 AM;Jun 25, 2024 4:00 AM;40,489.50;41,154.75;665.25;32,656.00
Jun 25, 2024 4:00 AM;Jun 25, 2024 5:00 AM;41,567.75;41,919.75;352.00;34,605.75
Jun 25, 2024 5:00 AM;Jun 25, 2024 6:00 AM;43,861.50;43,993.50;132.00;36,879.00
Jun 25, 2024 6:00 AM;Jun 25, 2024 7:00 AM;50,459.75;50,481.25;21.50;41,149.00
Jun 25, 2024 7:00 AM;Jun 25, 2024 8:00 AM;55,443.25;55,452.75;9.50;40,462.25
Jun 25, 2024 8:00 AM;Jun 25, 2024 9:00 AM;58,366.00;58,382.25;16.25;34,731.00
Jun 25, 2024 9:00 AM;Jun 25, 2024 10:00 AM;59,532.75;60,937.00;1,404.25;25,643.75
Jun 25, 2024 10:00 AM;Jun 25, 2024 11:00 AM;59,618.50;62,388.00;2,769.50;17,130.25
Jun 25, 2024 11:00 AM;Jun 25, 2024 12:00 PM;59,663.00;63,769.00;4,106.00;11,675.75
Jun 25, 2024 12:00 PM;Jun 25, 2024 1:00 PM;59,094.25;63,870.00;4,775.75;7,948.00
Jun 25, 2024 1:00 PM;Jun 25, 2024 2:00 PM;58,406.50;63,092.50;4,686.00;6,471.00
Jun 25, 2024 2:00 PM;Jun 25, 2024 3:00 PM;56,923.00;61,823.75;4,900.75;6,045.75
Jun 25, 2024 3:00 PM;Jun 25, 2024 4:00 PM;55,762.75;60,988.00;5,225.25;8,470.75
Jun 25, 2024 4:00 PM;Jun 25, 2024 5:00 PM;55,451.75;60,088.50;4,636.75;13,124.50
Jun 25, 2024 5:00 PM;Jun 25, 2024 6:00 PM;56,650.75;59,472.25;2,821.50;21,361.25
Jun 25, 2024 6:00 PM;Jun 25, 2024 7:00 PM;56,921.00;57,595.00;674.00;31,056.25
Jun 25, 2024 7:00 PM;Jun 25, 2024 8:00 PM;56,301.25;56,425.50;124.25;39,339.50
Jun 25, 2024 8:00 PM;Jun 25, 2024 9:00 PM;55,066.25;55,067.25;1.00;43,489.75
Jun 25, 2024 9:00 PM;Jun 25, 2024 10:00 PM;53,191.25;53,192.75;1.50;41,746.00
Jun 25, 2024 10:00 PM;Jun 25, 2024 11:00 PM;51,298.25;51,302.00;3.75;38,003.00
Jun 25, 2024 11:00 PM;Jun 26, 2024 12:00 AM;47,758.75;47,768.50;9.75;33,597.00
Jun 26, 2024 12:00 AM;Jun 26, 2024 1:00 AM;44,948.00;45,252.25;304.25;31,626.25
Jun 26, 2024 1:00 AM;Jun 26, 2024 2:00 AM;43,161.75;44,016.75;855.00;31,343.75
Jun 26, 2024 2:00 AM;Jun 26, 2024 3:00 AM;42,348.25;43,878.50;1,530.25;32,472.25
Jun 26, 2024 3:00 AM;Jun 26, 2024 4:00 AM;41,790.00;42,298.00;508.00;33,433.00
Jun 26, 2024 4:00 AM;Jun 26, 2024 5:00 AM;42,199.25;42,503.50;304.25;34,684.75
Jun 26, 2024 5:00 AM;Jun 26, 2024 6:00 AM;44,005.50;44,281.50;276.00;35,706.00
Jun 26, 2024 6:00 AM;Jun 26, 2024 7:00 AM;50,590.50;50,608.75;18.25;39,697.50
Jun 26, 2024 7:00 AM;Jun 26, 2024 8:00 AM;55,923.75;55,926.75;3.00;40,781.25
Jun 26, 2024 8:00 AM;Jun 26, 2024 9:00 AM;59,231.75;59,440.00;208.25;36,920.25
Jun 26, 2024 9:00 AM;Jun 26, 2024 10:00 AM;60,469.00;61,807.25;1,338.25;28,525.25
Jun 26, 2024 10:00 AM;Jun 26, 2024 11:00 AM;60,512.50;63,494.50;2,982.00;20,349.50
Jun 26, 2024 11:00 AM;Jun 26, 2024 12:00 PM;61,065.75;65,264.50;4,198.75;15,881.50
Jun 26, 2024 12:00 PM;Jun 26, 2024 1:00 PM;60,460.00;65,073.75;4,613.75;13,435.00
Jun 26, 2024 1:00 PM;Jun 26, 2024 2:00 PM;59,789.00;64,459.50;4,670.50;13,328.25
Jun 26, 2024 2:00 PM;Jun 26, 2024 3:00 PM;58,732.25;63,415.25;4,683.00;14,971.25
Jun 26, 2024 3:00 PM;Jun 26, 2024 4:00 PM;57,863.25;61,260.50;3,397.25;19,120.75
Jun 26, 2024 4:00 PM;Jun 26, 2024 5:00 PM;57,491.00;60,981.75;3,490.75;25,061.25
Jun 26, 2024 5:00 PM;Jun 26, 2024 6:00 PM;57,535.25;58,488.25;953.00;31,880.50
Jun 26, 2024 6:00 PM;Jun 26, 2024 7:00 PM;58,339.00;58,710.25;371.25;39,698.00
Jun 26, 2024 7:00 PM;Jun 26, 2024 8:00 PM;57,580.25;57,594.25;14.00;45,443.00
Jun 26, 2024 8:00 PM;Jun 26, 2024 9:00 PM;54,227.00;54,230.50;3.50;45,690.25
Jun 26, 2024 9:00 PM;Jun 26, 2024 10:00 PM;53,350.25;53,355.25;5.00;45,230.00
Jun 26, 2024 10:00 PM;Jun 26, 2024 11:00 PM;51,561.50;51,568.75;7.25;42,280.75
Jun 26, 2024 11:00 PM;Jun 27, 2024 12:00 AM;47,941.50;47,982.75;41.25;38,314.50
Jun 27, 2024 12:00 AM;Jun 27, 2024 1:00 AM;45,082.00;45,302.75;220.75;35,441.25
Jun 27, 2024 1:00 AM;Jun 27, 2024 2:00 AM;43,511.50;43,844.50;333.00;34,557.25
Jun 27, 2024 2:00 AM;Jun 27, 2024 3:00 AM;42,968.75;44,819.50;1,850.75;35,026.75
Jun 27, 2024 3:00 AM;Jun 27, 2024 4:00 AM;42,820.75;44,925.75;2,105.00;36,035.25
Jun 27, 2024 4:00 AM;Jun 27, 2024 5:00 AM;43,297.50;44,963.50;1,666.00;37,436.25
Jun 27, 2024 5:00 AM;Jun 27, 2024 6:00 AM;45,518.00;45,776.50;258.50;39,673.50
Jun 27, 2024 6:00 AM;Jun 27, 2024 7:00 AM;51,937.75;51,989.25;51.50;44,060.00
Jun 27, 2024 7:00 AM;Jun 27, 2024 8:00 AM;57,114.00;57,126.00;12.00;44,944.25
Jun 27, 2024 8:00 AM;Jun 27, 2024 9:00 AM;60,677.50;60,953.25;275.75;41,559.50
Jun 27, 2024 9:00 AM;Jun 27, 2024 10:00 AM;61,438.75;62,079.75;641.00;34,486.25
Jun 27, 2024 10:00 AM;Jun 27, 2024 11:00 AM;61,823.25;63,961.75;2,138.50;27,785.25
Jun 27, 2024 11:00 AM;Jun 27, 2024 12:00 PM;62,475.50;66,305.50;3,830.00;23,494.25
Jun 27, 2024 12:00 PM;Jun 27, 2024 1:00 PM;61,651.00;66,405.25;4,754.25;20,607.75
Jun 27, 2024 1:00 PM;Jun 27, 2024 2:00 PM;61,775.25;66,949.75;5,174.50;20,474.25
Jun 27, 2024 2:00 PM;Jun 27, 2024 3:00 PM;60,698.00;65,767.75;5,069.75;20,120.50
Jun 27, 2024 3:00 PM;Jun 27, 2024 4:00 PM;59,643.50;64,414.00;4,770.50;21,484.00
Jun 27, 2024 4:00 PM;Jun 27, 2024 5:00 PM;59,894.50;63,545.50;3,651.00;25,578.25
Jun 27, 2024 5:00 PM;Jun 27, 2024 6:00 PM;59,947.25;61,739.00;1,791.75;31,610.25
Jun 27, 2024 6:00 PM;Jun 27, 2024 7:00 PM;59,446.25;60,058.50;612.25;39,584.25
Jun 27, 2024 7:00 PM;Jun 27, 2024 8:00 PM;58,642.25;58,645.75;3.50;47,483.25
Jun 27, 2024 8:00 PM;Jun 27, 2024 9:00 PM;56,302.50;56,306.50;4.00;49,793.25
Jun 27, 2024 9:00 PM;Jun 27, 2024 10:00 PM;53,692.00;53,696.00;4.00;49,978.50
Jun 27, 2024 10:00 PM;Jun 27, 2024 11:00 PM;51,269.75;51,275.25;5.50;47,896.75
Jun 27, 2024 11:00 PM;Jun 28, 2024 12:00 AM;47,748.25;47,886.50;138.25;42,809.50
Jun 28, 2024 12:00 AM;Jun 28, 2024 1:00 AM;44,654.00;44,784.75;130.75;38,898.75
Jun 28, 2024 1:00 AM;Jun 28, 2024 2:00 AM;42,652.25;43,151.50;499.25;35,570.25
Jun 28, 2024 2:00 AM;Jun 28, 2024 3:00 AM;41,921.75;42,952.25;1,030.50;33,884.50
Jun 28, 2024 3:00 AM;Jun 28, 2024 4:00 AM;41,774.00;43,135.75;1,361.75;33,063.00
Jun 28, 2024 4:00 AM;Jun 28, 2024 5:00 AM;42,162.00;42,763.50;601.50;32,608.00
